id,species,year,x,y,accuracy,coordinates_obscured,source
206726404,Pseudacris crucifer,2024,-74.9007598527,45.7070082919,8,FALSE,INaturalist
206726392,Pseudacris crucifer,2024,-74.8998227122,45.7081393813,8,FALSE,INaturalist
206726390,Pseudacris crucifer,2024,-74.8999413578,45.7080664398,8,FALSE,INaturalist
206726387,Pseudacris crucifer,2024,-74.8989012099,45.7091884901,8,FALSE,INaturalist
206726382,Pseudacris crucifer,2024,-74.8984461982,45.7096000181,4,FALSE,INaturalist
206726381,Pseudacris crucifer,2024,-74.8978915222,45.7101261575,8,FALSE,INaturalist
206726378,Pseudacris crucifer,2024,-74.8977026917,45.7103656263,4,FALSE,INaturalist
206726374,Pseudacris crucifer,2024,-74.8958852096,45.7166753798,8,FALSE,INaturalist
206724920,Pseudacris crucifer,2024,-73.983995,42.65117,18,FALSE,INaturalist
206724872,Pseudacris crucifer,2024,-73.9830783333,42.6504333333,16,FALSE,INaturalist
206724811,Pseudacris crucifer,2024,-71.3769916667,42.4958916667,13,FALSE,INaturalist
206724785,Pseudacris crucifer,2024,-71.3762883333,42.49582,9,FALSE,INaturalist
206724523,Pseudacris crucifer,2024,-73.9775,42.648125,13,FALSE,INaturalist
206723123,Pseudacris crucifer,2024,-78.293132689,44.3638391711,372,FALSE,INaturalist
206722043,Pseudacris crucifer,2024,-71.9589157167,42.7080879167,5,FALSE,INaturalist
206721673,Pseudacris crucifer,2024,-78.7865760934,45.467684753,357,FALSE,INaturalist
206721635,Pseudacris crucifer,2024,-92.30511967,45.94180243,7,FALSE,INaturalist
206721541,Pseudacris crucifer,2024,-71.9550247167,42.7016677833,5,FALSE,INaturalist
206721103,Pseudacris crucifer,2024,-75.7747773361,39.3254738488,5,FALSE,INaturalist
206720935,Pseudacris crucifer,2024,-71.9498443667,42.6830329833,5,FALSE,INaturalist
206720852,Pseudacris crucifer,2024,-72.6724751294,45.5404288494,212,FALSE,INaturalist
206720834,Pseudacris crucifer,2024,-71.9422836333,42.68961715,5,FALSE,INaturalist
206720096,Pseudacris crucifer,2024,-73.173872626,44.2631718627,494,FALSE,INaturalist
206719798,Pseudacris crucifer,2024,-72.2639265049,42.5182455948,4,FALSE,INaturalist
206719720,Pseudacris crucifer,2024,-73.2287916667,43.2621633333,3,FALSE,INaturalist
206719712,Pseudacris crucifer,2024,-72.7400024235,45.5090389069,186,FALSE,INaturalist
206719679,Pseudacris crucifer,2024,-73.2286616667,43.2619366667,4,FALSE,INaturalist
206719611,Pseudacris crucifer,2024,-73.22867,43.261955,4,FALSE,INaturalist
206719467,Pseudacris crucifer,2024,-73.228713333300007,43.261855,4,FALSE,INaturalist
206719365,Pseudacris crucifer,2024,-72.399825,43.6443366667,4,FALSE,INaturalist
206719057,Pseudacris crucifer,2024,-73.22857,43.2620283333,4,FALSE,INaturalist
206718891,Pseudacris crucifer,2024,-73.6051712036,41.5662193298,77,FALSE,INaturalist
206718779,Pseudacris crucifer,2024,-75.7391052246,40.7446403503,90,FALSE,INaturalist
206718714,Pseudacris crucifer,2024,-73.2286833333,43.2619216667,4,FALSE,INaturalist
206717847,Pseudacris crucifer,2024,-85.4485633333,42.4873883333,12,FALSE,INaturalist
206717672,Pseudacris crucifer,2024,-73.3034966667,44.1877633333,3,FALSE,INaturalist
206716473,Pseudacris crucifer,2024,-70.0392611667,43.9198333333,6,FALSE,INaturalist
206715484,Pseudacris crucifer,2024,-83.7474598434,39.9763894504,122,FALSE,INaturalist
206715217,Pseudacris crucifer,2024,-83.5795587301,46.3158461753,5,FALSE,INaturalist
206714779,Pseudacris crucifer,2024,-86.613805,38.877113,20,FALSE,INaturalist
206714100,Pseudacris crucifer,2024,-79.9942466667,43.5695833333,35,FALSE,INaturalist
206713891,Pseudacris crucifer,2024,-71.3785568545,42.1256748384,23,FALSE,INaturalist
206713648,Pseudacris crucifer,2024,-71.3785978687,42.1256176662,8,FALSE,INaturalist
206713573,Pseudacris crucifer,2024,-79.31941037,44.80678881,8,FALSE,INaturalist
206713187,Pseudacris crucifer,2024,-76.01237,45.4268816667,8,FALSE,INaturalist
206713166,Pseudacris crucifer,2024,-76.0122216667,45.4269616667,7,FALSE,INaturalist
206712908,Pseudacris crucifer,2024,-79.8607869074,43.3487639592,6,FALSE,INaturalist
206711397,Pseudacris crucifer,2024,-70.1845787466,44.1073829925,7,FALSE,INaturalist
206711187,Pseudacris crucifer,2024,-78.47097,38.0604083333,4,FALSE,INaturalist
206710991,Pseudacris crucifer,2024,-78.4708633333,38.06025,4,FALSE,INaturalist
206710850,Pseudacris crucifer,2024,-78.4708866667,38.0602333426,20,FALSE,INaturalist
206710471,Pseudacris crucifer,2024,-70.8244866667,44.421245,4,FALSE,INaturalist
206710278,Pseudacris crucifer,2024,-73.2306255485,43.2637471041,73,FALSE,INaturalist
206709356,Pseudacris crucifer,2024,-71.8555533333,42.7648383333,46,FALSE,INaturalist
206709319,Pseudacris crucifer,2024,-84.1510958607,30.5715479692,9,FALSE,INaturalist
206709252,Pseudacris crucifer,2024,-73.3512640064,41.7706518946,10,FALSE,INaturalist
206709229,Pseudacris crucifer,2024,-73.3513104277,41.7705896599,7,FALSE,INaturalist
206709204,Pseudacris crucifer,2024,-73.3513232342,41.7705805454,5,FALSE,INaturalist
206709179,Pseudacris crucifer,2024,-73.3513080922,41.7705819616,5,FALSE,INaturalist
206708765,Pseudacris crucifer,2024,-79.4113590662,44.642213434,4,FALSE,INaturalist
206708383,Pseudacris crucifer,2024,-75.6638969108,44.9813839665,24,FALSE,INaturalist
206707332,Pseudacris crucifer,2024,-78.6865234375,42.6294555664,4,FALSE,INaturalist
206705132,Pseudacris crucifer,2024,-79.9422083333,40.66268,4,FALSE,INaturalist
206705109,Pseudacris crucifer,2024,-81.4655615,40.64361628,3,FALSE,INaturalist
206701976,Pseudacris crucifer,2024,-75.8224697784,44.4909955289,6,FALSE,INaturalist
206701185,Pseudacris crucifer,2024,-74.620231314,45.1051304543,4,FALSE,INaturalist
206701129,Pseudacris crucifer,2024,-75.86237515,44.45493118,8,FALSE,INaturalist
206699286,Pseudacris crucifer,2024,-77.802591,37.5729014,20,FALSE,INaturalist
206698734,Pseudacris crucifer,2024,-74.7290626751,40.833672943,4,FALSE,INaturalist
206695003,Pseudacris crucifer,2024,-84.457655,39.585655,4,FALSE,INaturalist
206694800,Pseudacris crucifer,2024,-84.4578132034,39.5858531446,11,FALSE,INaturalist
206678594,Pseudacris crucifer,2024,-70.6470911389,44.2883161416,22,FALSE,INaturalist
206676512,Pseudacris crucifer,2024,-77.2823063132,45.5897758786,8,FALSE,INaturalist
206672148,Pseudacris crucifer,2024,-78.1399868432,44.2753788686,14,FALSE,INaturalist
206671910,Pseudacris crucifer,2023,-91.2933883333,45.995545,9,FALSE,INaturalist
206667159,Pseudacris crucifer,2024,-81.6394716667,42.9136466667,28,FALSE,INaturalist
206646928,Pseudacris crucifer,2024,-72.5184753376,42.395624385,29,FALSE,INaturalist
206646927,Pseudacris crucifer,2024,-72.5185080715,42.395625761,38,FALSE,INaturalist
206645404,Pseudacris crucifer,2024,-77.8391188698,42.5838164586,35,FALSE,INaturalist
206645297,Pseudacris crucifer,2024,-77.839126152,42.5838220429,35,FALSE,INaturalist
206640950,Pseudacris crucifer,2024,-73.20579828,44.36128618,4,FALSE,INaturalist
206630664,Pseudacris crucifer,2024,-74.1926386053,45.4459050083,3,FALSE,INaturalist
206626626,Pseudacris crucifer,2024,-73.1500508943,44.3737080856,138,FALSE,INaturalist
206626624,Pseudacris crucifer,2024,-73.1502225557,44.3734473423,116,FALSE,INaturalist
206622252,Pseudacris crucifer,2024,-92.48840088,45.55957815,8,FALSE,INaturalist
206617138,Pseudacris crucifer,2024,-80.40059,43.55757,4,FALSE,INaturalist
206614446,Pseudacris crucifer,2024,-80.414191,43.538922,4,FALSE,INaturalist
206613181,Pseudacris crucifer,2024,-80.38675,43.54148,4,FALSE,INaturalist
206612368,Pseudacris crucifer,2024,-80.397840122,43.5392496229,15,FALSE,INaturalist
206612335,Pseudacris crucifer,2024,-77.3860769347,37.5861455826,5,FALSE,INaturalist
206611153,Pseudacris crucifer,2024,-84.3613241731,37.9044765119,83,FALSE,INaturalist
206606208,Pseudacris crucifer,2024,-73.0578063197,44.3705311595,39,FALSE,INaturalist
206606091,Pseudacris crucifer,2024,-78.2685083333,40.985175,124,FALSE,INaturalist
206603607,Pseudacris crucifer,2024,-83.9281608406,46.0702573742,8,FALSE,INaturalist
206602575,Pseudacris crucifer,2024,-73.1510611667,44.3729216667,4,FALSE,INaturalist
206600514,Pseudacris crucifer,2024,-78.3000394004,44.3190103801,156,FALSE,INaturalist
206597758,Pseudacris crucifer,2024,-82.7838666667,34.6763833333,4,FALSE,INaturalist
206596406,Pseudacris crucifer,2024,-75.989939219,43.3647184594,274,FALSE,INaturalist
206582245,Pseudacris crucifer,2024,-83.0823780786,42.7587166314,45,FALSE,INaturalist
206550188,Pseudacris crucifer,2024,-83.8789966667,35.9204966667,4,FALSE,INaturalist
206539531,Pseudacris crucifer,2024,-84.45752,39.58578,5,FALSE,INaturalist
206538820,Pseudacris crucifer,2024,-77.9373579205,39.7674775767,9,FALSE,INaturalist
206533195,Pseudacris crucifer,2024,-69.9618192762,43.8730474313,113,FALSE,INaturalist
206529331,Pseudacris crucifer,2024,-79.12674665,44.11723993,3,FALSE,INaturalist
206529174,Pseudacris crucifer,2024,-75.6700652373,45.2792693396,3,FALSE,INaturalist
206528188,Pseudacris crucifer,2024,-71.9071426333,42.6687965333,5,FALSE,INaturalist
206527385,Pseudacris crucifer,2024,-77.061322372,43.0224766651,15,FALSE,INaturalist
206527366,Pseudacris crucifer,2024,-72.4365833333,44.4940866667,8,FALSE,INaturalist
206527343,Pseudacris crucifer,2024,-72.4391783333,44.49172,38,FALSE,INaturalist
206527326,Pseudacris crucifer,2024,-72.44158,44.4928333333,8,FALSE,INaturalist
206526991,Pseudacris crucifer,2024,-72.4370283333,44.4934966667,4,FALSE,INaturalist
206526899,Pseudacris crucifer,2024,-72.4366616667,44.4938283333,33,FALSE,INaturalist
206525970,Pseudacris crucifer,2024,-72.4422616667,44.4937866667,4,FALSE,INaturalist
206525250,Pseudacris crucifer,2024,-73.3990012642,41.1846045397,4,FALSE,INaturalist
206524017,Pseudacris crucifer,2024,-78.7490210232,45.4913621894,4,FALSE,INaturalist
206521669,Pseudacris crucifer,2024,-76.0914279917,45.4894925276,22,FALSE,INaturalist
206521131,Pseudacris crucifer,2024,-82.2184948996,39.4428933875,55,FALSE,INaturalist
206521105,Pseudacris crucifer,2024,-79.2769251603,46.1321847209,8,FALSE,INaturalist
206520945,Pseudacris crucifer,2024,-81.92718818,36.52386136,3,FALSE,INaturalist
206519298,Pseudacris crucifer,2024,-76.1117833333,39.7025483333,7,FALSE,INaturalist
206519200,Pseudacris crucifer,2024,-72.5012441476,44.3759999341,8,FALSE,INaturalist
206516594,Pseudacris crucifer,2024,-77.6250236203,44.105310458700004,3,FALSE,INaturalist
206515918,Pseudacris crucifer,2024,-79.4915237558,46.3461679314,8,FALSE,INaturalist
206511943,Pseudacris crucifer,2024,-75.9354018421,40.1930002403,5,FALSE,INaturalist
206511577,Pseudacris crucifer,2024,-79.1042685137,43.0369994743,3,FALSE,INaturalist
206509227,Pseudacris crucifer,2024,-77.2415981536,43.0382407504,6,FALSE,INaturalist
206506356,Pseudacris crucifer,2024,-77.9521352832,44.4047005419,28,FALSE,INaturalist
206506352,Pseudacris crucifer,2024,-77.9818854098,44.4010929834,39,FALSE,INaturalist
206506349,Pseudacris crucifer,2024,-78.0022777694,44.3958903425,25,FALSE,INaturalist
206506314,Pseudacris crucifer,2024,-78.2083483765,44.3430550901,52,FALSE,INaturalist
206505661,Pseudacris crucifer,2024,-76.3622712997,40.1973684272,6,FALSE,INaturalist
206504295,Pseudacris crucifer,2024,-77.8636479687,44.8217023094,15,FALSE,INaturalist
206503319,Pseudacris crucifer,2024,-77.4432779574,46.0037982494,4,FALSE,INaturalist
206494495,Pseudacris crucifer,2024,-76.9775972888,39.0688935884,25,FALSE,INaturalist
206492730,Pseudacris crucifer,2024,-78.9047781805,45.3792146332,4,FALSE,INaturalist
206491716,Pseudacris crucifer,2024,-81.9410187018,41.002731007,117,FALSE,INaturalist
206491704,Pseudacris crucifer,2024,-81.9896572496,40.9954770737,35,FALSE,INaturalist
206488586,Pseudacris crucifer,2024,-86.9319149852,46.4562649718,10,FALSE,INaturalist
206486272,Pseudacris crucifer,2024,-78.9013690774,45.3794600506,4,FALSE,INaturalist
206483355,Pseudacris crucifer,2024,-79.74928817,43.40760761,5,FALSE,INaturalist
206482040,Pseudacris crucifer,2024,-80.6733100773,41.2113997623,12,FALSE,INaturalist
206478302,Pseudacris crucifer,2024,-77.5210633333,38.38285,3,FALSE,INaturalist
206473525,Pseudacris crucifer,2024,-80.02960915,43.81157116,4,FALSE,INaturalist
206458108,Pseudacris crucifer,2024,-78.4502649867,44.4851320424,6,FALSE,INaturalist
206438862,Pseudacris crucifer,2024,-89.4169783333,43.880445,4,FALSE,INaturalist
206437748,Pseudacris crucifer,2024,-78.1485221667,40.3589283333,32,FALSE,INaturalist
206434565,Pseudacris crucifer,2024,-73.5881554708,43.3334869129,11,FALSE,INaturalist
206430815,Pseudacris crucifer,2024,-79.4742593456,43.9092697428,22,FALSE,INaturalist
206428511,Pseudacris crucifer,2024,-87.343801,38.551882,3,FALSE,INaturalist
206428480,Pseudacris crucifer,2024,-87.343801,38.551859,3,FALSE,INaturalist
206427360,Pseudacris crucifer,2024,-76.7317366667,44.8548033333,4,FALSE,INaturalist
206426175,Pseudacris crucifer,2024,-73.5387802594,42.5651355424,8,FALSE,INaturalist
206422627,Pseudacris crucifer,2024,-75.8838405066,45.5730016184,4,FALSE,INaturalist
206421681,Pseudacris crucifer,2024,-92.8721517699,45.7300989025,9,FALSE,INaturalist
206416553,Pseudacris crucifer,2024,-77.2212219984,40.1165738827,20,FALSE,INaturalist
206414592,Pseudacris crucifer,2024,-87.3838286134,46.5839107701,223,FALSE,INaturalist
206408080,Pseudacris crucifer,2024,-78.4178824258,44.3065906316,7,FALSE,INaturalist
206379070,Pseudacris crucifer,2024,-75.136216,39.864824,58,FALSE,INaturalist
206366520,Pseudacris crucifer,2024,-71.1152583333,42.43278,4,FALSE,INaturalist
206362409,Pseudacris crucifer,2024,-82.7841549274,34.6752741421,8,FALSE,INaturalist
206361961,Pseudacris crucifer,2024,-79.45537523,44.57966482,5,FALSE,INaturalist
206360976,Pseudacris crucifer,2024,-78.7639253347,37.9115081343,244,FALSE,INaturalist
206360394,Pseudacris crucifer,2024,-74.8303519847,39.1327540029,7,FALSE,INaturalist
206360206,Pseudacris crucifer,2024,-82.2617716667,39.4155383333,2,FALSE,INaturalist
206358747,Pseudacris crucifer,2024,-79.9855847787,40.5882168428,130,FALSE,INaturalist
206356953,Pseudacris crucifer,2024,-84.5491719593,34.3186362445,35,FALSE,INaturalist
206355712,Pseudacris crucifer,2024,-74.7290427398,40.8337494902,4,FALSE,INaturalist
206355484,Pseudacris crucifer,2024,-73.7796585673,43.0977129531,9,FALSE,INaturalist
206353836,Pseudacris crucifer,2024,-84.7232814879,39.5283311606,7,FALSE,INaturalist
206353524,Pseudacris crucifer,2024,-81.400657678300007,41.0086791458,4,FALSE,INaturalist
206353281,Pseudacris crucifer,2024,-80.8182477049,33.8303816701,230,FALSE,INaturalist
206352677,Pseudacris crucifer,2024,-91.0398864746,37.2110557556,40,FALSE,INaturalist
206352649,Pseudacris crucifer,2024,-79.50058162,44.91376179,6,FALSE,INaturalist
206352646,Pseudacris crucifer,2024,-91.0398211052,37.2109911265,119,FALSE,INaturalist
206352595,Pseudacris crucifer,2024,-91.0398471667,37.2109916667,3,FALSE,INaturalist
206350113,Pseudacris crucifer,2024,-84.7065636144,39.5172117697,3,FALSE,INaturalist
206349921,Pseudacris crucifer,2024,-93.07751504,35.56941395,6,FALSE,INaturalist
206349319,Pseudacris crucifer,2024,-73.2412442566,44.5176248672,4,FALSE,INaturalist
206347590,Pseudacris crucifer,2024,-84.431640124,39.5311802533,3,FALSE,INaturalist
206347004,Pseudacris crucifer,2024,-93.3775562794,44.7383892769,5,FALSE,INaturalist
206345795,Pseudacris crucifer,2024,-82.7783937345,40.633748412,4,FALSE,INaturalist
206345586,Pseudacris crucifer,2024,-77.3645692226,43.1271268529,20,FALSE,INaturalist
206345056,Pseudacris crucifer,2024,-79.51922179,44.94307868,8,FALSE,INaturalist
206344468,Pseudacris crucifer,2024,-80.2649991232,43.1829995232,4,FALSE,INaturalist
206344050,Pseudacris crucifer,2024,-80.2650363677,43.1829328813,4,FALSE,INaturalist
206342951,Pseudacris crucifer,2024,-79.9916273792,42.8008708151,4,FALSE,INaturalist
206341707,Pseudacris crucifer,2024,-84.7330307309,39.4536266942,5,FALSE,INaturalist
206341240,Pseudacris crucifer,2024,-80.398219,43.537507,4,FALSE,INaturalist
206340949,Pseudacris crucifer,2024,-84.732848618,39.4534678591,4,FALSE,INaturalist
206339157,Pseudacris crucifer,2024,-79.83178582,40.60028737,6,FALSE,INaturalist
206339077,Pseudacris crucifer,2024,-80.2854184806,43.3134362378,22,FALSE,INaturalist
206338878,Pseudacris crucifer,2024,-74.5257694002,40.2850993724,5,FALSE,INaturalist
206338207,Pseudacris crucifer,2024,-80.3137630597,43.2949958757,10,FALSE,INaturalist
206338108,Pseudacris crucifer,2024,-79.56950862,44.98146416,6,FALSE,INaturalist
206336066,Pseudacris crucifer,2024,-74.8809974156,39.8264281749,4,FALSE,INaturalist
206335873,Pseudacris crucifer,2024,-74.70006367,40.70181346,6,FALSE,INaturalist
206335418,Pseudacris crucifer,2024,-77.0955108852,40.0977076823,8,FALSE,INaturalist
206332111,Pseudacris crucifer,2024,-73.8068299364,41.0052439289,100,FALSE,INaturalist
206330853,Pseudacris crucifer,2024,-72.6091062088,42.4910551769,4,FALSE,INaturalist
206330019,Pseudacris crucifer,2024,-79.873086850000007,45.48920277,3,FALSE,INaturalist
206329580,Pseudacris crucifer,2024,-86.1753394269,42.4958687509,7,FALSE,INaturalist
206329454,Pseudacris crucifer,2024,-76.448069503,42.4797651566,4,FALSE,INaturalist
206325006,Pseudacris crucifer,2024,-81.8866677583,41.4105139627,3,FALSE,INaturalist
206324418,Pseudacris crucifer,2024,-77.414955865,43.067193722,34,FALSE,INaturalist
206324387,Pseudacris crucifer,2024,-81.8880806937,41.4111655715,4,FALSE,INaturalist
206323910,Pseudacris crucifer,2024,-81.8875967374,41.4110885553,4,FALSE,INaturalist
206323764,Pseudacris crucifer,2024,-81.8874804135,41.4111015018,4,FALSE,INaturalist
206317384,Pseudacris crucifer,2024,-77.4415225979,46.0064705005,4,FALSE,INaturalist
206313417,Pseudacris crucifer,2024,-77.17866592,45.92712411,8,FALSE,INaturalist
206310277,Pseudacris crucifer,2024,-77.2056583333,44.7079733333,9,FALSE,INaturalist
206303832,Pseudacris crucifer,2024,-81.3019342754,40.9864018832,10,FALSE,INaturalist
206301110,Pseudacris crucifer,2024,-81.3045219393,40.9852031194,27,FALSE,INaturalist
206292383,Pseudacris crucifer,2024,-77.29168,44.48587,23,FALSE,INaturalist
206283050,Pseudacris crucifer,2024,-93.5445512287,44.9826291274,100,FALSE,INaturalist
206280991,Pseudacris crucifer,2024,-74.4201150457,45.5519647331,15,FALSE,INaturalist
206279548,Pseudacris crucifer,2024,-79.7377887435,44.4975868865,1,FALSE,INaturalist
206276261,Pseudacris crucifer,2024,-71.1132840477,42.4336246397,20,FALSE,INaturalist
206272502,Pseudacris crucifer,2024,-80.3902527778,43.0460055556,11,FALSE,INaturalist
206264501,Pseudacris crucifer,2024,-73.1231048263,44.546412826,4,FALSE,INaturalist
206260700,Pseudacris crucifer,2024,-83.07785,40.2577033333,5,FALSE,INaturalist
206259453,Pseudacris crucifer,2024,-75.9655780338,42.0816667569,8,FALSE,INaturalist
206251725,Pseudacris crucifer,2024,-75.9711043216,42.0832910906,4,FALSE,INaturalist
206249774,Pseudacris crucifer,2024,-85.968475,39.6028116667,3,FALSE,INaturalist
206249351,Pseudacris crucifer,2024,-77.2447221998,42.8702034563,4,FALSE,INaturalist
206236146,Pseudacris crucifer,2024,-81.3768071071,41.1693664935,8,FALSE,INaturalist
206200924,Pseudacris crucifer,2024,-78.6909879395,44.6726009504,407,FALSE,INaturalist
206194669,Pseudacris crucifer,2024,-82.9057383333,40.120025,4,FALSE,INaturalist
206190322,Pseudacris crucifer,2024,-94.02540616,36.04836863,6,FALSE,INaturalist
206189067,Pseudacris crucifer,2024,-81.3059372363,43.0192260677,3,FALSE,INaturalist
206187295,Pseudacris crucifer,2024,-79.9784135073,41.5892887953,22,FALSE,INaturalist
206185625,Pseudacris crucifer,2024,-84.0732744491,46.490157778,2,FALSE,INaturalist
206182801,Pseudacris crucifer,2024,-82.0190644528,39.3715756053,35,FALSE,INaturalist
206178274,Pseudacris crucifer,2024,-80.1299653022,41.8795502122,5,FALSE,INaturalist
206173437,Pseudacris crucifer,2024,-93.3880178166,36.0801492166,4,FALSE,INaturalist
206172118,Pseudacris crucifer,2024,-75.3957208407,39.9831921303,4,FALSE,INaturalist
206171961,Pseudacris crucifer,2024,-64.22824573,45.65498443,3,FALSE,INaturalist
206167926,Pseudacris crucifer,2024,-81.2265207991,42.9489713637,66,FALSE,INaturalist
206167920,Pseudacris crucifer,2024,-74.7289132157,40.8150932284,23,FALSE,INaturalist
206167446,Pseudacris crucifer,2024,-75.23805,39.4326866667,11,FALSE,INaturalist
206167409,Pseudacris crucifer,2024,-64.21680899,45.67815963,7,FALSE,INaturalist
206166367,Pseudacris crucifer,2024,-75.8293717126,41.7224412457,35,FALSE,INaturalist
206165526,Pseudacris crucifer,2024,-76.2115501341,43.7563001114,4,FALSE,INaturalist
206164526,Pseudacris crucifer,2024,-74.7385498841,40.8084350264,23,FALSE,INaturalist
206163707,Pseudacris crucifer,2024,-84.17932898,45.06782804,7,FALSE,INaturalist
206163328,Pseudacris crucifer,2024,-76.602256503,44.7938943655,12,FALSE,INaturalist
206163209,Pseudacris crucifer,2024,-74.7349315402,40.8097091177,4,FALSE,INaturalist
206163137,Pseudacris crucifer,2024,-75.2896617576,41.9561006898,4,FALSE,INaturalist
206162778,Pseudacris crucifer,2024,-74.7330290059,40.8111508563,4,FALSE,INaturalist
206162572,Pseudacris crucifer,2024,-75.295139159,41.9506741732,4,FALSE,INaturalist
206157963,Pseudacris crucifer,2024,-83.6941568227,42.8169026263,4,FALSE,INaturalist
206155298,Pseudacris crucifer,2024,-71.0300812159,42.7218721943,4,FALSE,INaturalist
206154595,Pseudacris crucifer,2024,-85.4690886137,42.9907264236,4,FALSE,INaturalist
206151784,Pseudacris crucifer,2024,-80.1937793744,41.0348333612,4,FALSE,INaturalist
206149390,Pseudacris crucifer,2024,-71.4763775473,42.3754610825,4,FALSE,INaturalist
206149177,Pseudacris crucifer,2024,-85.4647034218,42.9881292538,4,FALSE,INaturalist
206143322,Pseudacris crucifer,2024,-75.2088718861,45.1631282061,179,FALSE,INaturalist
206141422,Pseudacris crucifer,2024,-85.2029904636,44.9281596066,4,FALSE,INaturalist
206138435,Pseudacris crucifer,2024,-85.4692767981,42.9970572748,4,FALSE,INaturalist
206136103,Pseudacris crucifer,2024,-75.3880191,39.95468437,8,FALSE,INaturalist
206131863,Pseudacris crucifer,2024,-78.6418879926,42.768451081,7,FALSE,INaturalist
206125775,Pseudacris crucifer,2024,-73.65297964,41.6600912,4,FALSE,INaturalist
206123628,Pseudacris crucifer,2024,-75.93409731,44.38511008,13,FALSE,INaturalist
206122241,Pseudacris crucifer,2024,-81.4387835739,41.4126956864,6,FALSE,INaturalist
206121283,Pseudacris crucifer,2024,-81.6965481169,41.3888012739,4,FALSE,INaturalist
206121164,Pseudacris crucifer,2024,-81.6965287825,41.3887632714,4,FALSE,INaturalist
206119692,Pseudacris crucifer,2024,-82.47458609,41.3474308253,4,FALSE,INaturalist
206118227,Pseudacris crucifer,2024,-79.8044163455,43.7454756489,9,FALSE,INaturalist
206117559,Pseudacris crucifer,2024,-79.752966893000007,43.4110562565,4,FALSE,INaturalist
206115497,Pseudacris crucifer,2024,-79.4693510234,43.1443564615,41,FALSE,INaturalist
206102839,Pseudacris crucifer,2024,-78.0125034974,40.4997849791,7,FALSE,INaturalist
206097335,Pseudacris crucifer,2024,-73.5791284332,42.2945094663,34,FALSE,INaturalist
206095083,Pseudacris crucifer,2024,-81.8122176761,43.2678983785,4,FALSE,INaturalist
206091080,Pseudacris crucifer,2024,-74.882695321,41.1610947177,9,FALSE,INaturalist
206083529,Pseudacris crucifer,2024,-76.0092007276,43.4680398088,3,FALSE,INaturalist
206082693,Pseudacris crucifer,2024,-77.314002,44.469972,23,FALSE,INaturalist
206080327,Pseudacris crucifer,2024,-80.4930776172,41.6656001704,3,FALSE,INaturalist
206079396,Pseudacris crucifer,2024,-91.9939473924,40.9949146444,3,FALSE,INaturalist
206060513,Pseudacris crucifer,2024,-91.8010190077,43.3168047824,24,FALSE,INaturalist
206043361,Pseudacris crucifer,2024,-81.9272167,36.52398977,8,FALSE,INaturalist
206043351,Pseudacris crucifer,2024,-81.92715782,36.52274923,7,FALSE,INaturalist
206019975,Pseudacris crucifer,2024,-76.2829556969,39.67816778,8,FALSE,INaturalist
206017005,Pseudacris crucifer,2024,-85.952459,39.380485,3,FALSE,INaturalist
206016984,Pseudacris crucifer,2024,-85.952379,39.380842,3,FALSE,INaturalist
206011430,Pseudacris crucifer,2024,-89.0616083333,37.6266333333,5,FALSE,INaturalist
206009778,Pseudacris crucifer,2024,-89.805897,38.88968,231,FALSE,INaturalist
206008509,Pseudacris crucifer,2024,-71.6258466667,42.4977216667,10,FALSE,INaturalist
206005398,Pseudacris crucifer,2024,-79.44110546,44.56149214,19,FALSE,INaturalist
206004418,Pseudacris crucifer,2024,-79.43354087,44.554317,8,FALSE,INaturalist
206003027,Pseudacris crucifer,2024,-79.42101304,44.53929129,8,FALSE,INaturalist
205997265,Pseudacris crucifer,2024,-86.34752,38.49987,4,FALSE,INaturalist
205997077,Pseudacris crucifer,2024,-89.0602707423,37.62555168,57,FALSE,INaturalist
205996975,Pseudacris crucifer,2024,-75.5719692049,39.7207727871,6,FALSE,INaturalist
205991720,Pseudacris crucifer,2024,-90.0781423204,37.9065043822,4,FALSE,INaturalist
205991602,Pseudacris crucifer,2024,-90.0780879548,37.9065145917,9,FALSE,INaturalist
205990325,Pseudacris crucifer,2024,-91.6185375473,41.9737716707,10,FALSE,INaturalist
205990065,Pseudacris crucifer,2024,-81.3019374,41.47686897,3,FALSE,INaturalist
205989975,Pseudacris crucifer,2024,-88.6825483014,37.4564860901,10,FALSE,INaturalist
205988663,Pseudacris crucifer,2024,-81.8703947962,36.1565782177,4,FALSE,INaturalist
205987893,Pseudacris crucifer,2024,-82.5054094569,42.0424507047,5,FALSE,INaturalist
205987811,Pseudacris crucifer,2024,-81.39832034,41.19032713,9,FALSE,INaturalist
205986630,Pseudacris crucifer,2024,-82.5054081996,42.0424856991,3,FALSE,INaturalist
205986137,Pseudacris crucifer,2024,-82.5039380138,42.0429259167,4,FALSE,INaturalist
205985768,Pseudacris crucifer,2024,-84.359440562,35.5146193311,4,FALSE,INaturalist
205985213,Pseudacris crucifer,2024,-82.5000473858,42.0428642258,4,FALSE,INaturalist
205985106,Pseudacris crucifer,2024,-84.360088762,35.5133416644,3,FALSE,INaturalist
205984139,Pseudacris crucifer,2024,-78.4289130941,43.1164582847,178,FALSE,INaturalist
205982867,Pseudacris crucifer,2024,-78.5097523846,44.5973793576,8,FALSE,INaturalist
205981052,Pseudacris crucifer,2024,-78.2813614285,44.2821569312,4,FALSE,INaturalist
